conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.86E+23,Thu Nov 14 14:18:57 +0000 2024,0,@txtdrimedia Tlglahhh masa beneran jadi tahun baruan dikantor nembak nembakin PPN di PO dari 11% ke 12%,1.86E+23,,txtdrimedia,in,,0,0,0,https://x.com/Jianemon/status/1857065687895749094,2823573116,Jianemon
1.86E+23,Thu Nov 14 13:50:48 +0000 2024,343,@ernestprakasa terakhir belanja habisnya banyak bgt ternyata kena PPN 11% eh ini mau beneran naik ke 12% kalo sampe UMP ga naik banyak emang beneran gila mereka semua kondisi begini aja orang takut belanja njig,1.86E+23,,ernestprakasa,in,she/her,0,12,13,https://x.com/sunflweers/status/1857058605230419992,1.08E+23,sunflweers
1.86E+23,Thu Nov 14 13:31:21 +0000 2024,0,buah dari keberlanjutan berlanjutnya angka PPN 11% ke 12% masih ada angka 13 14 15 dan seterusnya.,1.86E+23,,,in,,0,0,0,https://x.com/achmadfahrizal_/status/1857053708611170349,9.11E+22,achmadfahrizal_
1.86E+23,Thu Nov 14 12:45:45 +0000 2024,0,@SantorinisSun PPN dari 11 ke 12 jadinya naik 9 09% loh lumayan yah,1.86E+23,,SantorinisSun,in,"ÜT: -6.272248,106.795676",0,0,0,https://x.com/armeyn_n/status/1857042234333405191,83407709,armeyn_n
1.86E+23,Thu Nov 14 12:22:22 +0000 2024,0,Kok pada kaget PPN naik lagi jadi 12% kan emang dari dulu udah direncain bakal naik bertahap dari 2021 dulu makanya di 2022 naik ke 11% biar bertahap untungnya nanti di awal tahun ga kyk dulu di bulan april semua kontrak jadi diaddendum pusing cukk,1.86E+23,,,in,,0,0,0,https://x.com/FrhanHari/status/1857036350337233154,1.54E+23,FrhanHari
1.86E+23,Thu Nov 14 12:05:54 +0000 2024,1,transisi ppn dr 10 ke 11% aja blm sepenuhnya dijalankan tau udh 12% aja. lawak memang negeri ini,1.86E+23,,,in,,0,0,0,https://x.com/altheaaaa___/status/1857032204246827368,1628150054,altheaaaa___
1.86E+23,Thu Nov 14 11:42:42 +0000 2024,132,@txtdrimedia Skrg PPN 11%. 11 ke 12% seolah2 naik 1% tp ternyata naiknya 9% https://t.co/wOF6LFeD7I,1.86E+23,https://pbs.twimg.com/media/GcV7n4TW0AAQQYN.jpg,txtdrimedia,in,Lampung-Indonesia,3,7,25,https://x.com/murniati27/status/1857026368921346474,795643687,murniati27
1.86E+23,Thu Nov 14 02:53:39 +0000 2024,56,@TirtoID Masyarakat awam yg low educated PPn dari 11% ke 12% itu naiknya bukan 1% melainkan naik 9.09%,1.86E+23,,TirtoID,in,,0,0,7,https://x.com/WKiauw/status/1856893228953604215,1.22E+23,WKiauw
1.86E+23,Thu Nov 14 02:32:55 +0000 2024,0,@kumparan Wahai masyarakat awam low educated kenaikan PPn dari 11% ke 12% itu bukan 1% ya melainkan naik 9.09%,1.86E+23,,kumparan,in,,0,0,0,https://x.com/WKiauw/status/1856888008185974922,1.22E+23,WKiauw
1.86E+23,Thu Nov 14 00:38:59 +0000 2024,0,@narkosun sejak 1 April 2022 pemerintah udah naikkan PPN dari 10% dan bertahap ke 12% sampai 2025 semoga kali ini gak kacau kayak 2022 kemaren perubahan dari 10% ke 11%. sebenarnya yg gak siap itu pemerintah sendiri kok. susun anggaran belanja masih pake ppn 10% trus belanja nya di 2023,1.86E+23,,narkosun,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/Bobby77H/status/1856859339602235696,2980888980,Bobby77H
1.86E+23,Tue Nov 12 09:15:25 +0000 2024,0,Hai #sahabatbahari Hari ini Selasa (12/11) Tim TKPU melakukan penurunan ponton dan excavator ke Sungai Loji yang menjadi alur masuk dan keluar ke dermaga PPN Pekalongan. https://t.co/Zn3wkBe3As,1.86E+23,https://pbs.twimg.com/media/GcLGnYaasAYqbhk.jpg,,in,pekalongan,0,1,0,https://x.com/PPNPekalongan/status/1856264528516051128,538005098,PPNPekalongan
1.86E+23,Tue Nov 12 07:37:03 +0000 2024,0,Kebakaran melanda 13 kapal nelayan di Pelabuhan Perikanan Nusantara (PPN) Panjang Wetan Kota Pekalongan Jawa Tengah Selasa (12/11). Kebakaran itu diduga berasal dari salah satu kapal yang bersandar dan merempet ke kapal lain sekitar pukul 02.30 WIB. https://t.co/hvOihFO841,1.86E+23,https://pbs.twimg.com/ext_tw_video_thumb/1856239642108145664/pu/img/-qJrIxGmfYfmKyT6.jpg,,in,Indonesia,0,1,0,https://x.com/lensaRTV/status/1856239770575471014,2393930923,lensaRTV
1.86E+23,Sun Nov 10 10:40:21 +0000 2024,0,@jonjonfh @el_avraham Bukan PPN naek terus Dari 10% ke 11% ini ntar per Jan 2025 jd 12%. PnBp alat produksi transport naek jg. Pajak non resmi naek. Kuota impor yg diperbesar menjatuhkan harga komoditas lokal. Memang tujuannya itu biar 100% impor...lebih cuan,1.86E+23,,jonjonfh,in,,0,0,0,https://x.com/vernandozz/status/1855561124873453761,138631288,vernandozz
1.85E+23,Fri Nov 08 10:37:01 +0000 2024,0,@penyndiri @H4T14K4LN4L42 @prabowo @jokowi PPN dinaekkan dr 10% ke 11% sejak 2022. Nanti Jan 2025 naek lagi jd 12%. Di Vietnam malah diturunkan dr 10% ke 8% pasca pandemic..Vietnam melakukan itu utk merangsang Daya beli,1.85E+23,,penyndiri,in,,0,0,0,https://x.com/vernandozz/status/1854835510885175368,138631288,vernandozz
1.85E+23,Fri Nov 08 10:36:16 +0000 2024,1,@Dedy44169434 @H4T14K4LN4L42 @prabowo @jokowi PPN dinaekkan dr 10% ke 11% sejak 2022. Nanti Jan 2025 naek lagi jd 12%. Di Vietnam malah diturunkan dr 10% ke 8% pasca pandemic..Vietnam melakukan itu utk merangsang Daya beli,1.85E+23,,Dedy44169434,in,,0,0,0,https://x.com/vernandozz/status/1854835322682851808,138631288,vernandozz
1.85E+23,Thu Nov 07 11:34:14 +0000 2024,0,@DS_yantie @riekediahp setelah ini PPN mau ke 12% wkwkwk dlu 10 naik 11 hbs ni 12,1.85E+23,,DS_yantie,in,,0,0,0,https://x.com/wahyumotoparts/status/1854487523541631368,1.83E+23,wahyumotoparts
1.85E+23,Mon Nov 04 10:11:16 +0000 2024,0,@hasyimmah Pemerintah jg gak paham kok kalo PPn dinaekkan terus Dr 10% ke 11% ke ntar Jan 2025 resmi 12% serta PNBP lain yg jg ikut naek berimbas ke Purchasing power Masyarakat (Daya beli) yg turun....,1.85E+23,,hasyimmah,in,,0,0,0,https://x.com/vernandozz/status/1853379480502583459,138631288,vernandozz
1.85E+23,Sat Nov 02 00:37:16 +0000 2024,0,@Braryonata_ Bisa banget Kak Kakak bisa pilih kontrak 3 bulan 6 bulan atau 12 bulan. Untuk pembayaran diawal sesuai paketnya dan ppn 11% ya. Kakak bisa langsung ke Gerai terdekat dan aktifkan paket paskabayarnya. Terima kasih^Amel,1.85E+23,,Braryonata_,in,,0,1,0,https://x.com/CareIM3/status/1852510251272003643,548904824,CareIM3
1.85E+23,Wed Oct 23 10:52:32 +0000 2024,0,@kasito17 @riefb79 @narkosun Mslh nya dana nya drmn ? Apbn 2025 aja tekor maka ppn dr 11% naik ke 12%,1.85E+23,,kasito17,in,,0,1,0,https://x.com/autobots5699/status/1849041208246522057,2845806630,autobots5699
1.85E+23,Fri Oct 18 14:18:21 +0000 2024,1,@Strategi_Bisnis Tarif PPN naik dari 11% ke 12% itu naik 1 poin persentase bukan 9%. Memang jika dilihat dari jumlah PPN yang dibayar naiknya sekitar 9% (contoh: Rp 110 ribu ke Rp 120 ribu). Tapi ini adalah kenaikan beban pajak bukan tarif. Hati-hati jangan keliru! #FaktaPPN,1.85E+23,,Strategi_Bisnis,in,,0,1,1,https://x.com/arooondo/status/1847281067360997759,1.83E+23,arooondo
1.85E+23,Fri Oct 18 09:07:06 +0000 2024,2,@papanberjalan Maling yang sebenarnya juga yang buka keran expor pasir bebasin china buka nikel maling apbn buat ikn sama kcic maling gaji gue buat tapera naikin PPN dari 10% ke 11% terus lanjut ke 12% Itu malingnya. Itu maling yang buat orang kecil di PHK sampai harus nyuri di indomaret,1.85E+22,,EchoEch04553007,in,,0,0,0,https://x.com/EchoEch04553007/status/1847202735076360301,1.38E+23,EchoEch04553007
1.85E+23,Thu Oct 17 11:01:13 +0000 2024,0,@abu_waras PPn naik dari 11% ke 12% secara persentase naik 9% lho bukan 1%,1.85E+23,,abu_waras,in,"South Sulawesi, Indonesia",0,0,0,https://x.com/bimo_pr/status/1846869066881056906,154550949,bimo_pr
1.85E+23,Thu Oct 17 04:14:30 +0000 2024,9,Dalam transaksi properti pajak yang timbul sebagai berikut Dari Developer ke Pembeli Pertama : Pajak Penghasilan Pph Final = 2.5% Pajak Pertambahan Nilai Ppn = 11% dan tahun depan 12% Ppn Barang Mewah (PpnBm) = 20% Bea Perolehan Hak Atas Tanah dan Bangunan (BPHTB) = 5%,1.85E+23,,Rudiyanto_zh,in,"Denpasar Selatan, Indonesia",0,1,2,https://x.com/Rudiyanto_zh/status/1846766712257216597,574453228,Rudiyanto_zh
1.85E+23,Wed Oct 16 23:09:36 +0000 2024,0,Kenaikan PPN dari 11 % ke 12 % Setara 9% Apa Dampaknya bagi Daya Beli Masyarakat? https://t.co/Ges2NX2ZaF,1.85E+23,,,in,Indonesia,0,0,1,https://x.com/kompasiana/status/1846689982968484040,23786106,kompasiana
1.85E+23,Wed Oct 16 13:27:52 +0000 2024,0,klo kita jeli sebenarnya kenaikan PPN dari 11% ke 12% itu setara naik ± 9% bukan naik 1%. cth: jika harga barang 1jt maka PPN 11% 110.000 dan PPN 12% 120.000 naik 10.000 itu GEDE YA ANJG! jadi jangan lihat selisih 1% nya perhatiin nilai naiknya dari BERAPA KE BERAPA,1.85E+23,,ujanggrimis,in,antara Anyer dan Jakarta,0,1,0,https://x.com/ujanggrimis/status/1846543583513661525,139176964,ujanggrimis
1.85E+23,Wed Oct 16 01:56:28 +0000 2024,12,Perasaan baru April 2022 ppn naik dr 10% ke 11% ini Januari 2022 ppn mau naik lagi jadi 12% Lah berarti program makan siang gratis mah duit lu lu juga. Mending beli sendiri tapi enak sesuai selera bukan?,1.85E+23,,,in,Belakang Situs Tragedi Bintaro,1,6,2,https://x.com/cicitnyanobita/status/1846369587362762838,2266903087,cicitnyanobita
1.85E+23,Wed Oct 16 01:53:55 +0000 2024,0,PPN naik 1 persen dari 11 persen ke 12 persen itu kenaikannya hampir 10 persen. Jadi jangan hanya dilihat naik 1 persennya saja,1.85E+23,,,in,Jakarta,0,0,0,https://x.com/MHilmi_Setiawan/status/1846368947538743659,232546110,MHilmi_Setiawan
1.85E+23,Tue Oct 15 10:09:11 +0000 2024,0,@Elsia_CChaidir Memang niatnya si @Strategi_Bisnis membodohi followernya sambil provokasi. PPN dari 11% ke 12% itu margin perubahannya yang 9% bukan kenaikan. Kenaikan pajaknya ya tetap 1%.,1.85E+23,,Elsia_CChaidir,in,,0,0,0,https://x.com/ItsMe_RBH/status/1846131195408798151,1.11E+23,ItsMe_RBH
1.85E+23,Tue Oct 15 05:52:30 +0000 2024,4,@anggaandinata Poin no 4. Bukan naik 9%... yg bener naik 1% Misal harga barang 1.000.000 dulu ppn 11% jadi 1.110.000 Skrg 12% jadi 1.120.000 1.110.000 ke 1.120.000 kan 1% bang kalo 9% kan 1.210.000,1.85E+23,,anggaandinata,in,,0,1,0,https://x.com/adikwijaya_/status/1846066602695184554,1.74E+23,adikwijaya_
1.85E+23,Tue Oct 15 04:55:21 +0000 2024,0,@AgusSiswanto789 @gerryhusaen @Strategi_Bisnis Kenapa gw gak setuju sma topik diatas. Gini Contoh: 2024 orang bayar brng 100rb + ppn (11%): 111rb di tahun 2025 karena ppn 12% jadi orang harus bayar 112rb. Jdi pengeluaran orang itu naek dari 111rb ke 112rb/sama dngn naek 0.9%.,1.85E+23,,AgusSiswanto789,in,"Jakarta Pusat, DKI Jakarta",0,2,0,https://x.com/kmadytiab/status/1846052217377177699,92233979,kmadytiab
1.85E+23,Tue Oct 15 04:48:48 +0000 2024,1,@h_6usti @Strategi_Bisnis Gw oke setuju. Tpi gni gw jelasin. Kenapa gw gak setuju sma topik diatas. Contoh: 2024 orang bayar brng 100rb + ppn (11%): 111rb di tahun 2025 karena ppn 12% jadi orang harus bayar 112rb. Jdi pengeluaran orang itu naek dari 111rb ke 112rb/sama dngn naek 0.9%.,1.85E+23,,h_6usti,in,"Jakarta Pusat, DKI Jakarta",0,1,0,https://x.com/kmadytiab/status/1846050568621768738,92233979,kmadytiab
1.85E+23,Tue Oct 15 03:24:41 +0000 2024,0,Buseng ppn %12 tahun 2025? Yg ga milih woke gas woke gas ikut kena dampak ini? Ppn naik ke 11% itu baru kemarenan fooglah this scam dynasti,1.85E+23,,,in,Jkt,0,2,0,https://x.com/alohasunss/status/1846029401991139781,1.31E+23,alohasunss
1.85E+23,Tue Oct 15 03:06:18 +0000 2024,0,@hendazay @Strategi_Bisnis Pengen pinter lagi narik ke case lain. Padahal td lagi ngomongin hitung2an kamu yg di sini atau hitungan TS. Yg harga barangnya 1 juta pas ppn 11% dan 1 juta pas ppn 12%. Ditarik ke case yg kamu bilang sekarang ya malah naiknya ga jd cm 1%,1.85E+23,,hendazay,in,Web3,0,0,0,https://x.com/funs_arthaus/status/1846024773631099134,147948788,funs_arthaus
1.85E+21,Tue Oct 15 01:41:21 +0000 2024,0,Bentar rencana gaji ASN naik brp%? PPN naik 12% ngitungnya jgn 1+1=2. Tapi pake multiplier effect. jika PPN 11% naik ke 12% itu bukan naik 1%.,1.85E+21,,,in,Surabaya,0,0,0,https://x.com/LenteraMhc/status/1846003395519566090,231298276,LenteraMhc
1.85E+21,Tue Oct 15 01:11:03 +0000 2024,0,PPN; Dari 10% naik ke 11% di thn 2022. Then naik ke 12% di thn 2025. Tebak brp pula PPN di tahun 2028?,1.85E+21,,,in,Warteg Bahari,0,0,0,https://x.com/ngetweetssss/status/1845995771352830184,252394720,ngetweetssss
1.85E+23,Tue Oct 15 01:09:16 +0000 2024,0,@h_6usti @Strategi_Bisnis Trus itungan itu ppn misal tahun 2024 bayar 11 juta di tahun 2025 bayarnya 12 juta. Memang secara itung an naeknya 9%. Tpi kan gak gitu alur ngitungnya hmm. Itunganya dibalikin lagi ke total apa yg dia bayar. Nah apakh itu nilai kecil atau besar ya itu perkara laen.,1.85E+21,,kmadytiab,in,"Jakarta Pusat, DKI Jakarta",0,1,0,https://x.com/kmadytiab/status/1845995321710858676,92233979,kmadytiab
1.85E+23,Tue Oct 15 00:45:35 +0000 2024,0,@narkosun Kenaikan rasionya 64% sama halnya dengan kenaikan PPN dari 11% ke 12% naiknya sebesar 9 09%,1.85E+23,,narkosun,in,"Makasar, Indonesia",0,0,0,https://x.com/ferrymahmud/status/1845989364243091920,238953843,ferrymahmud
1.85E+23,Tue Oct 15 00:11:24 +0000 2024,1,@detikcom Sri mulyani sukses menaikan harga materai dr 6000 jadi 10.000 ppn dr 10 ke 11 dan 12 % thn depan sukses ya sisss ekonomi meningkat,1.85E+23,,detikcom,in,Tasikmalaya,0,0,0,https://x.com/hamzahkalkausar/status/1845980758407893015,2223870414,hamzahkalkausar
1.85E+23,Mon Oct 14 23:47:18 +0000 2024,0,Yg terdampak di setiap harga barang yg dibeli.Blm jg terbiasa dgn kenaikan dr 10% ke 11% skrg uda dinaikin lg jadi 12%. Sabun odol shampo makanan (kecuali masak) dll semua barang2 itu kena PPN.Jd jika kenaikan gaji hny 5% aslinya gaji hny naik 3%.,1.85E+23,,lizasiman,in,"ÜT: -6.326224,106.933412",0,1,0,https://x.com/lizasiman/status/1845974693788193276,102248411,lizasiman
1.85E+23,Mon Oct 14 20:25:07 +0000 2024,1,@Tuanridwan_ @Strategi_Bisnis masalah bahasa. PPN naik 1% salah karena naik itu dari nilai sebelumnya jadi 11 ke 12 itu naik 9% Dan benar jika ditulis PPN naik dari 11% menjadi 12%.,1.85E+23,,Tuanridwan_,in,,0,0,0,https://x.com/thinktung08/status/1845923812610875594,7.71E+21,thinktung08
1.85E+23,Mon Oct 14 12:46:42 +0000 2024,1,@Strategi_Bisnis Kenaikan PPN dari 11% ke 12% yang dimaksud adalah proyeksi kenaikan pendapatan yang diterima oleh negara karena naik 1 dari 11 atau setara 9 09%,1.85E+23,,Strategi_Bisnis,in,,0,0,0,https://x.com/MyIPLogger/status/1845808451609653261,3300737706,MyIPLogger
1.85E+22,Mon Oct 14 12:36:17 +0000 2024,0,@SateTong @Strategi_Bisnis Belanja 1jt pajak dulu total 110rb pajak baru total 120rb Dari pajak dulu ke pajak baru ada kenaikan 9% PPn naik dari 11% menjadi 12% Total yang dibayar ada kenaikan 9%,1.85E+23,,SateTong,in,Indonesien,0,0,1,https://x.com/nanutraweuy/status/1845805828718403841,1.09E+23,nanutraweuy
1.85E+23,Mon Oct 14 09:47:25 +0000 2024,0,@acencen Loh la iya kan. Presentase PPn naik 9%. Dari 11% ke 12%.,1.85E+23,,acencen,in,,0,0,0,https://x.com/FachSetiawan/status/1845763330285195344,1.12E+23,FachSetiawan
1.85E+23,Mon Oct 14 09:10:54 +0000 2024,6,Gampangnya ngomong ini growth-nya 9% kan dari awalnya PPN-nya 11 ke 12. Kalo ada yg bilang naik 1% yaa mestinya 11 ditambah 1%-nya sehingga angka akhirnya jadi 11 1. Ini jujurly jahat pertumbuhan nggak ada 9% minta PPN naik 9%.,1.85E+23,,,in,"Denpasar, Bali, Indonesia",0,1,2,https://x.com/Chiqqu/status/1845754141223907409,159412729,Chiqqu
1.85E+23,Mon Oct 14 07:34:44 +0000 2024,0,@Strategi_Bisnis Ini matematikanya gimana sih? Memang betul kenaikan PPN dibandingkan dgn PPN sebelumnya itu (dari 11% ke 12%) ada kenaikan 9%. Tapi 9% nya jgn langsung dikalikan dengan harga/pengeluaran sebelumnya.,1.85E+23,,Strategi_Bisnis,in,Indonesia,0,1,0,https://x.com/pjmarbun/status/1845729941893333016,435866291,pjmarbun
1.85E+23,Mon Oct 14 06:43:14 +0000 2024,6,Nimbrung ya min. Lebih tepatnya: dengan kenaikan PPN dari 11% ke 12% maka daya beli masyarakat turun karena terjadi tambahan besaran PPN yg harus dibayarkan 1% dari nilai barang. Apakah turunnya 9%? Ya tidak. Cara hitung mimin keliru. Karena tak ada tambahan penghasilan rakyat,1.85E+23,,,in,Indonesia,2,4,3,https://x.com/ferrykoto/status/1845716981082984465,24893875,ferrykoto
1.85E+22,Mon Oct 14 05:52:17 +0000 2024,0,Nah bener ini itung2annya. Perlu dibedakan antara percent dan percentage points . PPN dr 11% ke 12% itu naik 1 percentage point atau kalau dalam persen/percent itu sebesar 1/11 alias 9 09%.,1.85E+22,,,in,,0,0,0,https://x.com/heriakhmadi/status/1845704160030974133,248690529,heriakhmadi
1.85E+23,Mon Oct 14 04:48:50 +0000 2024,658,PPN naik dari 11 ke 12 itu secara persentase setara kenaikan 9%. Dampaknya akan buruk bagi daya beli masyarakat.,1.85E+23,,,in,,15,21,302,https://x.com/Strategi_Bisnis/status/1845688189652287913,190535830,Strategi_Bisnis
1.85E+23,Mon Oct 14 03:43:17 +0000 2024,0,@isanasisan Bang coba pelan2. 11% dr 10rebu = 11.100 12% dr 10 rebu = 11.200 Naik 100 perak. 100 itu naik 1% (11 ke 12 persen) dari 100% harga barang yaitu 10.000. Ayo cek liat harga dasar artinya 100/10.000 x100% = 1% Jd ppn memang cm 1% naiknya. Yg abang bawa itu saya kira bkn ppn,1.85E+23,,isanasisan,in,Jakarta Capital Region,0,1,0,https://x.com/ericko_sinuhaji/status/1845671695748935811,955627140,ericko_sinuhaji
1.85E+23,Mon Oct 14 03:24:04 +0000 2024,1,@ericko_sinuhaji bang duh jadi abang kalo beli barang nih harga dasar barangnya misal 10rb ya bang itu dia kalo kena ppn 11% jadi 11 100 bang orang jual ke customer nah karena ppn naik jadi 12% harga jualnya jadi 11 200 ada naik 100 perak abang yang harusnya bayar 1100 jadi naik 9% ke 1200,1.85E+23,,ericko_sinuhaji,in,,0,1,0,https://x.com/isanasisan/status/1845666859636723726,1.31E+23,isanasisan
1.85E+23,Mon Oct 14 02:26:53 +0000 2024,4,@Strategi_Bisnis Wait wait ini logikanya salah deh Kalau persentasenya terhadap harga barang naiknya ya 1% Kalau persentasenya terhadap nilai PPN sebelumnya ya emang +/- 9%. Lah kan angka 11 ke angka 12 emang naiknya 9%,1.85E+23,,Strategi_Bisnis,in,"Bekasi, Jawa Barat",0,0,2,https://x.com/kusdyantono/status/1845652468677681186,2199782124,kusdyantono
1.85E+23,Mon Oct 14 01:23:14 +0000 2024,408,Jadi JANGAN TERKECOH dengan narasi PPN naik hanya 1% dari 11% ke 12%. WRONG. Secara PERSENTASE kenaikannya setara 9%. Jadi MEDIA harusnya tulis headline : PPN Naik 9%. Dan kenaikan PPN 9% itu dampaknya sangat buruk bagi daya beli masyarakat.,1.85E+23,,Strategi_Bisnis,in,,5,4,103,https://x.com/Strategi_Bisnis/status/1845636451314389209,190535830,Strategi_Bisnis
1.85E+22,Sun Oct 13 22:50:39 +0000 2024,0,ppn naik dari 10 ke 11 aja baru kan yak (2022) lalu ntar 11 ke 12 di 2025 hmm bisa sih nih ngejar 45% persen di 2045,1.85E+22,,,in,D.K.I Jakarta,0,0,0,https://x.com/FRPrayogo/status/1845598052171854161,292255033,FRPrayogo
1.85E+23,Sun Oct 13 10:48:37 +0000 2024,0,@KompasTV Dr naikin PPN dr 11% ke 12%,1.85E+23,,KompasTV,in,"Denpasar Selatan, Indonesia",0,0,0,https://x.com/kucing95649/status/1845416346596802736,1.72E+23,kucing95649
1.85E+22,Sun Oct 13 10:07:23 +0000 2024,0,@lahsielvin Karena mengambil sudut pandang kenaikan ppn bertahap dari 10% ke 12% --- Sejak 1 April 2022 pemerintah telah menaikkan Pajak Pertambahan Nilai (PPN) dari 10 persen menjadi 11 persen. Kenaikan tarif PPN ini kabarnya akan bertahap sampai 12 persen di tahun 2025 mendatang,1.85E+23,,lahsielvin,in,,0,1,0,https://x.com/SimpleSmart11/status/1845405967929967060,1.36E+23,SimpleSmart11
1.85E+22,Sun Oct 13 03:05:51 +0000 2024,3,Btw kenaikan PPN dari 10% ke 11% itu butuh waktu 5 tahun Sementara 11% ke 12% 'cuma' 1 tahun saja,1.85E+22,,,in,,0,1,1,https://x.com/gigihprytn/status/1845299888101392417,80264105,gigihprytn
1.85E+23,Sun Oct 13 02:59:00 +0000 2024,58,@Hujandisenja waktu PPN naik dr 10 ke 11 gaada perubahan signifikan kualitas hidup yg dirasa deh. terus skrg mau naik lagi dari 11 ke 12 hhhmmmm,1.85E+22,,Hujandisenja,in,"Depok, Indonesia",0,0,9,https://x.com/dnnrn_/status/1845298160329163047,238900244,dnnrn_
1.85E+23,Sat Oct 12 23:47:18 +0000 2024,0,Selamat pagi dari negara ku yg hobby nya malak rakyat ️ Belum lama ppn dari 10 naik ke 11 sekarang mau naik lagi 12%,1.85E+23,,,in,Dream’s Land,0,1,0,https://x.com/Dwulanjuni/status/1845249917335511531,80414151,Dwulanjuni
